Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,French Polynesia,PYF,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Gabon,GAB,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,"Gambia, The",GMB,..,..,5.8600001335144,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Georgia,GEO,23.2600002288818,16.2199993133545,14.4799995422363,12.1599998474121
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Germany,DEU,2.13000011444092,1.97000002861023,1.83000004291534,1.77999997138977
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Ghana,GHA,..,4.44000005722046,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Gibraltar,GIB,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Greece,GRC,13.3900003433228,12.2600002288818,9.89000034332275,8.25
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Greenland,GRL,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Grenada,GRD,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Guam,GUM,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Guatemala,GTM,1.97000002861023,2.03999996185303,2.59999990463257,2.98000001907349
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Guinea,GIN,..,..,..,16.8600006103516
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Guinea-Bissau,GNB,..,..,5.19999980926514,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Guyana,GUY,..,..,4.25,6.38000011444092
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Haiti,HTI,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Honduras,HND,8.5600004196167,4.15999984741211,5.40000009536743,4.51000022888184
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,"Hong Kong SAR, China",HKG,3,2.54999995231628,2.45000004768372,2.84999990463257
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Hungary,HUN,1.76999998092651,1.4099999666214,1.16999995708466,1.5
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Iceland,ISL,..,1.72000002861023,2.05999994277954,2.36999988555908
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,India,IND,..,..,12.6400003433228,12.8400001525879
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Indonesia,IDN,4.48000001907349,4.01999998092651,4.61999988555908,4.01000022888184
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,"Iran, Islamic Rep.",IRN,11.9700002670288,..,13.1300001144409,12.3199996948242
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Iraq,IRQ,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Ireland,IRL,5.07999992370605,3.92000007629395,3.75,3.23000001907349
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Isle of Man,IMN,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Israel,ISR,2.99000000953674,2.79999995231628,2.78999996185303,2.70000004768372
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Italy,ITA,5.23000001907349,5.01999998092651,4.57000017166138,4.6399998664856
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Jamaica,JAM,4.80000019073486,4.75,3.35999989509583,2.23000001907349
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Japan,JPN,2.69000005722046,2.30999994277954,2.11999988555908,2.02999997138977
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Jordan,JOR,..,16.9599990844727,18.5,19.3099994659424
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Kazakhstan,KAZ,..,3.20000004768372,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Kenya,KEN,6.34999990463257,..,..,11.0900001525879
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Kiribati,KIR,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,"Korea, Rep.",KOR,4.01000022888184,4.23999977111816,3.92000007629395,3.72000002861023
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Kosovo,XKX,11.6000003814697,18.8199996948242,17.4899997711182,15.2399997711182
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Kuwait,KWT,2.47000002861023,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Kyrgyz Republic,KGZ,5.25,5.26999998092651,6.11999988555908,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Lao PDR,LAO,..,6.65000009536743,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Latvia,LVA,4.67999982833862,3.90000009536743,4.30000019073486,4.19000005722046
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Lebanon,LBN,..,..,..,12.8000001907349
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Lesotho,LSO,..,..,..,13.1700000762939
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Liberia,LBR,7.48000001907349,9.22999954223633,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Libya,LBY,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Liechtenstein,LIE,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Lithuania,LTU,3.05999994277954,3.11999988555908,2.97000002861023,3.32999992370605
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Luxembourg,LUX,4.23000001907349,3.54999995231628,4.1399998664856,3.74000000953674
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,"Macao SAR, China",MAC,1.77999997138977,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Madagascar,MDG,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Malawi,MWI,..,3.11999988555908,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Malaysia,MYS,3.64000010490417,..,3.5699999332428,3.5
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Maldives,MDV,2.47000002861023,..,..,2.59999990463257
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Mali,MLI,14.8400001525879,14.3999996185303,14.6400003433228,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Malta,MLT,..,1.86000001430511,1.71000003814697,2.26999998092651
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Marshall Islands,MHL,..,..,..,7.28000020980835
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Mauritania,MRT,..,14.6700000762939,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Mauritius,MUS,5.8899998664856,6.1399998664856,5.1399998664856,3.57999992370605
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Mexico,MEX,5.01999998092651,4.17000007629395,3.95000004768372,4.32000017166138
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Moldova,MDA,5.23999977111816,4.26000022888184,2.85999989509583,2.97000002861023
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Monaco,MCO,4.46999979019165,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Mongolia,MNG,9.36999988555908,6.92999982833862,6.80000019073486,8.22999954223633
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Montenegro,MNE,12.4399995803833,10.5,11,13.1700000762939
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Morocco,MAR,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Mozambique,MOZ,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Myanmar,MMR,..,2.04999995231628,2.54999995231628,0.740000009536743
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Namibia,NAM,9.26000022888184,..,10.8299999237061,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Nauru,NRU,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Nepal,NPL,..,8.75,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Netherlands,NLD,3.25,2.79999995231628,2.46000003814697,2.28999996185303
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,New Caledonia,NCL,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,New Zealand,NZL,2.71000003814697,2.09999990463257,2.45000004768372,1.8400000333786
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Nicaragua,NIC,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Niger,NER,..,3.41000008583069,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Nigeria,NGA,10.4700002670288,..,..,14.4300003051758
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,North Macedonia,MKD,17.5599994659424,15.4399995803833,15.1599998474121,13.3699998855591
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Northern Mariana Islands,MNP,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Norway,NOR,3.5,2.71000003814697,2.53999996185303,2.38000011444092
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Oman,OMN,1.73000001907349,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Pakistan,PAK,..,..,5.59000015258789,5.51999998092651
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Palau,PLW,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Panama,PAN,2.99000000953674,2.79999995231628,3.61999988555908,4.44999980926514
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Papua New Guinea,PNG,..,..,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Paraguay,PRY,3.95000004768372,2.44000005722046,..,..
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,Peru,PER,4.09000015258789,3.92000007629395,3.16000008583069,3
